First,Last,Player,Team,Season,Min,Pos,Shots,SoT,Dist,Solo,Goals,xG,xPlace,G-xG,KeyP,Dist.key,Assts,xA,A-xA,xG+xA,xG/shot,xA/pass,G-xG/shot,A-xA/pass,Team/96,Min/96,Pos/96,Shots/96,SoT/96,Goals/96,xG/96,xPlace/96,G-xG/96,KeyP/96,Assts/96,xA/96,A-xA/96,xG+xA/96,extreme1,extreme2,plotnames
Marcelo,Sarvas,Marcelo Sarvas,DCU,2016,2354,M,23,6,26.53601741,0.52173913,1,2.114,-0.5884888,-1.114277502,27,22.32110192,2,2.927396985,-0.927396985,5.041674488,0.091925109,0.108422111,-0.048446848,-0.034348036,DCU,2354,M,0.93797791,0.24468989,0.040781648,0.086223721,-0.023999543,-0.045442073,1.101104503,0.081563297,0.119384074,-0.037820778,0.205607796,1416,1025,Sarvas 2016
Kellyn,Acosta,Kellyn Acosta,"FCD, COL",2018,1850,M,30,7,23.72638332,0.333333333,3,2.972,-1.273885563,0.028158442,24,19.01987108,3,2.054516447,0.945483553,5.026358004,0.099061385,0.085604852,0.000938615,0.039395148,"FCD, COL",1850,M,1.556756757,0.363243243,0.155675676,0.154214481,-0.066104332,0.001461195,1.245405405,0.155675676,0.106612745,0.04906293,0.260827226,1545,1514,Acosta 2018
Mohammed,Saeid,Mohammed Saeid,"MIN, COL",2017,2635,M,17,3,27.86882543,0.588235294,1,1.02,0.674098174,-0.020398651,48,20.01746487,2,4.002098684,-2.002098684,5.022497334,0.06002345,0.083377056,-0.001199921,-0.041710389,"MIN, COL",2635,M,0.619354839,0.109297913,0.036432638,0.037175814,0.024559174,-0.000743177,1.748766603,0.072865275,0.145807011,-0.072941736,0.182982825,1054,1261,Saeid 2017
Will,Johnson,Will Johnson,TOR,2016,1753,M,32,10,21.88186161,0.28125,2,3.858,-0.134661128,-1.858473877,13,20.73025225,3,1.160548101,1.839451899,5.019021978,0.120577309,0.089272931,-0.058077309,0.1414963,TOR,1753,M,1.752424415,0.54763263,0.109526526,0.21130262,-0.007374483,-0.101776094,0.711922419,0.164289789,0.063555401,0.100734388,0.27485802,1623,1419,Johnson 2016
Chris,Pontius,Chris Pontius,LAG,2018,1584,A,26,8,15.02656271,0,5,3.001,-0.53316212,1.999320523,18,18.95774371,6,2.012575049,3.987424951,5.013254525,0.115410749,0.111809725,0.076896943,0.221523608,LAG,1584,A,1.575757576,0.484848485,0.303030303,0.181859362,-0.032312856,0.121170941,1.090909091,0.363636364,0.121974245,0.241662118,0.303833608,1548,1712,Pontius 2018
Leandro,Gonzalez Pirez,Leandro Gonzalez Pirez,ATL,2018,2965,D,14,6,9.957434319,0.285714286,1,4.15,0.243251504,-3.149935356,10,23.48739612,1,0.848175548,0.151824452,4.998110905,0.296423954,0.084817555,-0.224995383,0.015182445,ATL,2965,D,0.453288364,0.194266442,0.03237774,0.134365529,0.007875934,-0.101987789,0.323777403,0.03237774,0.027462008,0.004915733,0.161827537,1648,1078,Pirez 2018
Miguel,Ibarra,Miguel Ibarra,MIN,2017,1872,A,22,12,20.2780835,0.090909091,3,2.251,0.837480788,0.74923479,25,18.95345419,3,2.713268858,0.286731142,4.964034068,0.10230751,0.108530754,0.034056127,0.011469246,MIN,1872,A,1.128205128,0.615384615,0.153846154,0.115423857,0.042947733,0.038422297,1.282051282,0.153846154,0.139141993,0.014704161,0.25456585,1441,1524,Ibarra 2017
Anthony,Jackson-Hamel,Anthony Jackson-Hamel,MTL,2017,1222,F,32,14,15.72615502,0.1875,9,4.334,1.893739929,4.665797076,9,22.26058608,3,0.62911372,2.37088628,4.963316644,0.135443841,0.069901524,0.145806159,0.263431809,MTL,1222,F,2.51391162,1.099836334,0.707037643,0.340493847,0.148771713,0.366543796,0.707037643,0.235679214,0.049423009,0.186256205,0.389916856,1664,1856,Jackson-Hamel 2017
Kemar,Lawrence,Kemar Lawrence,NYRB,2017,2207,B,17,4,22.10243204,0.470588235,1,1.615,-0.243615114,-0.615007965,15,15.92283346,5,3.332392442,1.667607558,4.947400407,0.095000469,0.222159496,-0.036176939,0.111173837,NYRB,2207,B,0.739465338,0.173991844,0.043497961,0.070249554,-0.010596761,-0.026751592,0.652469415,0.217489805,0.144952277,0.072537529,0.21520183,1290,1126,Lawrence 2017
Krisztian,Nemeth,Krisztian Nemeth,"NER, SKC",2018,942,F,27,10,14.49576013,0.037037037,1,3.724,-0.931283486,-2.724187301,13,21.04969529,3,1.20985584,1.79014416,4.93404314,0.137932863,0.093065834,-0.100895826,0.137703397,"NER, SKC",942,F,2.751592357,1.01910828,0.101910828,0.379535012,-0.094907871,-0.277624184,1.324840764,0.305732484,0.12329741,0.182435074,0.502832422,1613,948,Nemeth 2018
Tosaint,Ricketts,Tosaint Ricketts,TOR,2018,677,F,20,12,12.26943189,0.2,3,4.493,1.05150891,-1.493267139,2,12.68872555,0,0.434552467,-0.434552467,4.927819606,0.224663357,0.217276233,-0.074663357,-0.217276233,TOR,677,F,2.836041359,1.701624815,0.425406204,0.637154572,0.149106138,-0.211748368,0.283604136,0,0.061620438,-0.061620438,0.698775011,1679,1522,Ricketts 2018
Dilly,Duka,Dilly Duka,MTL,2015,1866,A,34,13,22.22171064,0.176470588,2,2.8,-0.207682515,-0.799529265,23,20.97841708,2,2.118173324,-0.118173324,4.917702589,0.082339096,0.092094492,-0.023515567,-0.005137971,MTL,1866,A,1.749196141,0.668810289,0.102893891,0.144027229,-0.010684631,-0.041133338,1.183279743,0.102893891,0.108973547,-0.006079657,0.253000776,1523,1332,Duka 2015
Matteo,Mancosu,Matteo Mancosu,MTL,2016,829,F,33,11,17.59380656,0.060606061,3,3.339,0.013196127,-0.339002893,9,18.93375889,3,1.57248532,1.42751468,4.911488213,0.101181906,0.174720591,-0.010272815,0.158612742,MTL,829,F,3.821471653,1.273823884,0.347406514,0.386663785,0.00152814,-0.039257271,1.042219542,0.347406514,0.182097214,0.165309299,0.568760999,1582,1527,Mancosu 2016
Matteo,Mancosu,Matteo Mancosu,MTL,2018,1165,F,27,5,13.94846564,0.259259259,3,4.113,-2.078732105,-1.113165461,4,18.24165018,0,0.783508217,-0.783508217,4.896673678,0.152339462,0.195877054,-0.04122835,-0.195877054,MTL,1165,F,2.224892704,0.412017167,0.2472103,0.338938956,-0.171294663,-0.091728656,0.329613734,0,0.064563767,-0.064563767,0.403502724,1644,1602,Mancosu 2018
Lee,Nguyen,Lee Nguyen,LAFC,2018,1967,M,21,6,26.58751459,0.428571429,3,1.497,0.409464571,1.502558299,39,20.80023524,3,3.349843193,-0.349843193,4.847284894,0.071306748,0.085893415,0.071550395,-0.008970338,LAFC,1967,M,1.024911032,0.292831723,0.146415862,0.073083072,0.019984036,0.073332789,1.903406202,0.146415862,0.163490059,-0.017074198,0.236573132,1253,1509,Nguyen 2018
Patrick,Nyarko,Patrick Nyarko,CHI,2015,1259,M,19,8,16.78745057,0.105263158,3,2.724,1.053775517,0.276348483,16,19.57702543,3,2.100696393,0.899303607,4.82434791,0.14335008,0.131293525,0.014544657,0.056206475,CHI,1259,M,1.448768864,0.610007943,0.228752979,0.207681132,0.080351429,0.021071846,1.220015886,0.228752979,0.160180186,0.068572793,0.367861318,1507,1601,Nyarko 2015
Sebastian,Lletget,Sebastian Lletget,LAG,2015,1495,M,29,13,19.09029904,0.206896552,7,2.887,1.422472205,4.11277005,17,19.73047679,0,1.915168405,-1.915168405,4.802398355,0.099559653,0.112656965,0.141819657,-0.112656965,LAG,1495,M,1.862207358,0.834782609,0.449498328,0.185400719,0.091342697,0.264097609,1.091638796,0,0.122980714,-0.122980714,0.308381433,1534,1780,Lletget 2015
Luke,Mulholland,Luke Mulholland,RSL,2017,2054,M,44,8,23.92143823,0.318181818,3,2.988,0.24406861,0.012465256,19,24.83293361,2,1.808305068,0.191694932,4.795839812,0.067898517,0.095173951,0.000283301,0.010089207,RSL,2054,M,2.05647517,0.373904576,0.140214216,0.139631614,0.011407296,0.000582602,0.888023369,0.093476144,0.084516693,0.008959452,0.224148307,1546,1591,Mulholland 2017
Ilsinho,Ilsinho,Ilsinho,PHI,2016,1362,A,30,7,22.56932784,0.233333333,2,3.318,-1.104969488,-1.317812463,16,18.84363484,2,1.468282958,0.531717042,4.786095421,0.110593749,0.091767685,-0.043927082,0.033232315,PHI,1362,A,2.114537445,0.49339207,0.140969163,0.233854623,-0.077883312,-0.09288546,1.127753304,0.140969163,0.10349131,0.037477853,0.337345933,1581,1482,Ilsinho 2016
Stefan,Ishizaki,Stefan Ishizaki,LAG,2015,1692,M,25,8,26.32340924,0.44,1,1.26,0.203518612,-0.260378795,43,17.16627995,4,3.521577631,0.478422369,4.781956426,0.050415152,0.081897154,-0.010415152,0.011126102,LAG,1692,M,1.418439716,0.453900709,0.056737589,0.071510854,0.011547155,-0.014773265,2.439716312,0.226950355,0.199805823,0.027144532,0.271316677,1160,914,Ishizaki 2015
Nelson,Valdez,Nelson Valdez,SEA,2016,980,F,30,11,13.39948898,0.233333333,0,4.346,-2.073644869,-4.346379132,4,22.41636895,1,0.434902614,0.565097386,4.781281746,0.144879304,0.108725653,-0.144879304,0.141274347,SEA,980,F,2.93877551,1.07755102,0,0.425767752,-0.203132559,-0.425767752,0.391836735,0.097959184,0.042602705,0.055356479,0.468370457,1666,157,Valdez 2016
Marco,Pappa,Marco Pappa,SEA,2015,1512,M,37,15,28.21641534,0.351351351,3,1.9,0.392489791,1.100449376,33,18.68263621,4,2.878186655,1.121813345,4.777737279,0.051339206,0.087217777,0.029741875,0.033994344,SEA,1512,M,2.349206349,0.952380952,0.19047619,0.120606389,0.024919987,0.069869802,2.095238095,0.253968254,0.18274201,0.071226244,0.303348399,1372,1570,Pappa 2015
Alex,Alex,Alex,HOU,2016,2611,M,42,11,22.6833882,0.30952381,5,3.053,0.955902049,1.947191793,22,20.07884939,2,1.723779016,0.276220984,4.776587223,0.07268591,0.078353592,0.046361709,0.012555499,HOU,2611,M,1.544235925,0.404442742,0.18383761,0.112244193,0.03514615,0.071593417,0.808885484,0.073535044,0.063379083,0.010155961,0.175623276,1555,1689,Alex 2016
Michael,Murillo,Michael Murillo,NYRB,2018,2082,B,19,5,19.74545246,0.473684211,1,1.771,0.160223178,-0.770607717,18,16.31500353,3,3.002601142,-0.002601142,4.773208858,0.09318988,0.166811175,-0.040558301,-0.000144508,NYRB,2082,B,0.876080692,0.23054755,0.04610951,0.081641854,0.007387812,-0.035532344,0.829971182,0.13832853,0.138448468,-0.000119937,0.220090322,1338,1194,Murillo 2018
Khiry,Shelton,Khiry Shelton,NYC,2016,1228,F,17,6,19.92509536,0.058823529,4,2.186,1.240592699,1.814340119,19,19.05230593,6,2.581227699,3.418772301,4.76688758,0.128568228,0.135854089,0.106725889,0.179935384,NYC,1228,F,1.328990228,0.469055375,0.312703583,0.170865919,0.096984446,0.141837664,1.48534202,0.469055375,0.201789788,0.267265587,0.372655707,1432,1641,Shelton 2016
Darren,Mattocks,Darren Mattocks,POR,2016,989,A,20,10,17.26756835,0.2,1,1.88,0.701545898,-0.879764598,15,19.14148383,2,2.865868331,-0.865868331,4.745632929,0.09398823,0.191057889,-0.04398823,-0.057724555,POR,989,A,1.941354904,0.970677452,0.097067745,0.182464511,0.068097478,-0.085396766,1.456016178,0.19413549,0.278183377,-0.084047886,0.460647888,1359,1247,Mattocks 2016
Bastian,Schweinsteiger,Bastian Schweinsteiger,CHI,2017,2091,M,25,5,25.22074878,0.36,3,1.863,-0.029474205,1.137381542,34,26.01352565,2,2.868334227,-0.868334227,4.730952685,0.074504738,0.084362771,0.045495262,-0.025539242,CHI,2091,M,1.147776184,0.229555237,0.137733142,0.085514764,-0.001353192,0.052218378,1.56097561,0.091822095,0.131688228,-0.039866134,0.217202993,1353,1497,Schweinsteiger 2017
Kofi,Opare,Kofi Opare,DCU,2017,2344,D,33,7,13.4591217,0.060606061,2,2.69,-0.764175578,-0.690227936,7,13.07022066,1,2.005700144,-1.005700144,4.69592808,0.081522059,0.286528592,-0.020915998,-0.143671449,DCU,2344,D,1.351535836,0.28668942,0.081911263,0.110179984,-0.031297293,-0.028268721,0.28668942,0.040955631,0.082144716,-0.041189084,0.1923247,1503,1381,Opare 2017
Taylor,Kemp,Taylor Kemp,DCU,2016,2894,B,23,3,27.29497988,0.434782609,1,0.926,-0.675118616,0.073717472,33,15.12337883,4,3.748637984,0.251362016,4.674920513,0.040273153,0.11359509,0.003205107,0.007617031,DCU,2894,B,0.762957844,0.09951624,0.03317208,0.030726718,-0.022395089,0.002445362,1.094678645,0.132688321,0.12435012,0.008338201,0.155076838,1004,1066,Kemp 2016
Oscar,Boniek Garcia,Oscar Boniek Garcia,HOU,2018,2260,M,6,1,27.07247296,0.666666667,1,0.218,0.070260362,0.782275009,48,19.22307521,6,4.455298022,1.544701978,4.673023013,0.036287499,0.092818709,0.130379168,0.032181291,HOU,2260,M,0.254867257,0.042477876,0.042477876,0.009248495,0.002984511,0.033229381,2.038938053,0.254867257,0.189251597,0.065615659,0.198500093,452,1062,Garcia 2018
Joevin,Jones,Joevin Jones,CHI,2015,2379,B,16,4,22.52442704,0.1875,1,0.891,-0.071511422,0.108974121,32,16.30020434,1,3.781551443,-2.781551443,4.672577322,0.055689117,0.118173483,0.006810883,-0.086923483,CHI,2379,B,0.645649433,0.161412358,0.04035309,0.035955647,-0.002885707,0.004397442,1.291298865,0.04035309,0.152597284,-0.112244194,0.188552931,985,1239,Jones 2015
Jack,Harrison,Jack Harrison,NYC,2016,1649,F,22,8,22.55167063,0.136363636,4,1.542,-0.011853961,2.458393279,32,19.9140102,6,3.119356431,2.880643569,4.660963152,0.070073033,0.097479888,0.111745149,0.090020112,NYC,1649,F,1.280776228,0.46573681,0.232868405,0.089747875,-0.000690103,0.14312053,1.862947241,0.349302608,0.181599889,0.167702718,0.271347764,1271,1649,Harrison 2016
Nick,DeLeon,Nick DeLeon,DCU,2015,2328,M,33,8,20.88877972,0.333333333,2,3.358,-1.197872877,-1.358046064,18,23.64460793,2,1.275978935,0.724021065,4.634024999,0.101758972,0.070887719,-0.041152911,0.040223392,DCU,2328,M,1.360824742,0.329896907,0.082474227,0.138476126,-0.04939682,-0.0560019,0.742268041,0.082474227,0.052617688,0.029856539,0.191093814,1586,1392,DeLeon 2015
Arturo,Alvarez,Arturo Alvarez,CHI,2017,1166,A,27,11,24.96268666,0.333333333,3,1.659,-0.254601885,1.341052655,22,18.44399647,2,2.973314334,-0.973314334,4.632261678,0.061442494,0.135150652,0.049668617,-0.044241561,CHI,1166,A,2.222984563,0.905660377,0.246998285,0.136585716,-0.020962076,0.110412569,1.811320755,0.164665523,0.24480118,-0.080135657,0.381386896,1304,1605,Alvarez 2017
Sal,Zizzo,Sal Zizzo,NYRB,2015,1108,B,16,3,21.41116547,0.375,0,2.249,-1.055998591,-2.249379144,14,14.73640491,2,2.381563953,-0.381563953,4.630943097,0.140586196,0.170111711,-0.140586196,-0.027254568,NYRB,1108,B,1.386281588,0.259927798,0,0.194892056,-0.091494463,-0.194892056,1.21299639,0.173285199,0.206344891,-0.033059693,0.401236947,1439,16,Zizzo 2015
Alex,Muyl,Alex Muyl,NYRB,2016,1725,A,30,11,17.57659939,0.2,2,3.773,0.157882783,-1.77323639,13,21.35035609,3,0.852440282,2.147559718,4.625676672,0.125774546,0.065572329,-0.05910788,0.165196901,NYRB,1725,A,1.669565217,0.612173913,0.111304348,0.209988808,0.00878652,-0.09868446,0.723478261,0.166956522,0.047440155,0.119516367,0.257428963,1617,1396,Muyl 2016
Adam,Jahn,Adam Jahn,"SJE, CLB",2016,662,F,23,8,12.70837038,0.130434783,6,4.584,-0.216743203,1.415953287,1,28.30130916,0,0.037045509,-0.037045509,4.621092222,0.199306379,0.037045509,0.061563186,-0.037045509,"SJE, CLB",662,F,3.335347432,1.160120846,0.870090634,0.664756019,-0.031431038,0.205334616,0.145015106,0,0.005372158,-0.005372158,0.670128177,1690,1754,Jahn 2016
Darlington,Nagbe,Darlington Nagbe,POR,2017,2472,A,42,10,28.14785285,0.238095238,3,2.048,-0.296651478,0.951708069,35,24.75189557,2,2.567492254,-0.567492254,4.615784185,0.048768856,0.073356922,0.022659716,-0.016214064,POR,2472,A,1.631067961,0.388349515,0.116504854,0.079545318,-0.011520446,0.036959537,1.359223301,0.077669903,0.099708437,-0.022038534,0.179253755,1402,1558,Nagbe 2017
Nicolas,Mezquida,Nicolas Mezquida,VAN,2018,1071,A,36,12,22.8167859,0.166666667,3,3.372,0.358077978,-0.372234037,13,23.92866078,1,1.223416252,-0.223416252,4.595650289,0.093673168,0.094108942,-0.010339834,-0.017185866,VAN,1071,A,3.226890756,1.075630252,0.268907563,0.302273079,0.032096625,-0.033365516,1.165266106,0.089635854,0.109661961,-0.020026107,0.41193504,1587,1526,Mezquida 2018
Andy,Rose,Andy Rose,SEA,2015,1702,M,17,6,15.25190208,0.235294118,0,2.22,0.237520343,-2.220424278,14,17.22746876,3,2.372078426,0.627921574,4.592502703,0.130613193,0.169434173,-0.130613193,0.044851541,SEA,1702,M,0.958871915,0.338425382,0,0.125241322,0.013397152,-0.125241322,0.789659224,0.169212691,0.133795258,0.035417433,0.25903658,1436,651,Rose 2015
Kendall,Waston,Kendall Waston,VAN,2015,2634,D,36,14,12.50185227,0.027777778,2,4.052,0.32948664,-2.051511686,5,15.79323996,0,0.524289864,-0.524289864,4.57580155,0.112541991,0.104857973,-0.056986436,-0.104857973,VAN,2634,D,1.312072893,0.510250569,0.072892938,0.147663296,0.012008625,-0.074770358,0.182232346,0,0.019108514,-0.019108514,0.16677181,1639,1316,Waston 2015
Luis,Solignac,Luis Solignac,COL,2015,1286,F,26,9,19.65032874,0.230769231,0,2.528,-0.526468483,-2.527772362,19,23.36143546,2,2.045958114,-0.045958114,4.573730476,0.097222014,0.107682006,-0.097222014,-0.002418848,COL,1286,F,1.940902022,0.6718507,0,0.188698403,-0.039300913,-0.188698403,1.418351477,0.149300156,0.152730932,-0.003430777,0.341429336,1487,378,Solignac 2015
Rodney,Wallace,Rodney Wallace,NYC,2018,886,A,21,4,17.76462958,0.238095238,1,4.066,-2.069350679,-3.065822602,6,18.87143483,1,0.484080714,0.515919286,4.549903317,0.1936106,0.080680119,-0.145991552,0.085986548,NYC,886,A,2.275395034,0.433408578,0.108352144,0.440540598,-0.224218584,-0.332188454,0.650112867,0.108352144,0.052451184,0.055900961,0.492991782,1641,1000,Wallace 2018
Scott,Sutter,Scott Sutter,ORL,2017,2888,B,17,3,28.81677763,0.235294118,1,0.76,-0.458525455,0.240497882,30,18.99353998,4,3.756295896,0.243704104,4.515798014,0.044676595,0.125209863,0.014146934,0.00812347,ORL,2888,B,0.565096953,0.099722992,0.033240997,0.025246608,-0.015241843,0.007994389,0.997229917,0.132963989,0.124863021,0.008100967,0.150109629,907,1122,Sutter 2017
Felipe,Felipe,Felipe,NYRB,2017,3156,M,37,12,30.35462735,0.297297297,2,1.515,0.776611248,0.485429391,30,20.08756642,3,2.99151807,0.00848193,4.506088679,0.040934341,0.099717269,0.013119713,0.000282731,NYRB,3156,M,1.125475285,0.365019011,0.060836502,0.046070589,0.023623156,0.014765913,0.912547529,0.091254753,0.090996747,0.000258005,0.137067336,1261,1366,Felipe 2017
Mohammed,Saeid,Mohammed Saeid,CLB,2016,2095,M,20,3,25.00489395,0.5,0,1.084,-0.751865154,-1.084277304,37,16.6109341,5,3.400671518,1.599328482,4.484948823,0.054213865,0.091910041,-0.054213865,0.043225094,CLB,2095,M,0.91646778,0.137470167,0,0.049685261,-0.034453009,-0.049685261,1.695465394,0.229116945,0.155830294,0.073286651,0.205515555,1082,284,Saeid 2016
Daniel,Lovitz,Daniel Lovitz,MTL,2018,2821,B,11,1,23.10616476,0.363636364,1,0.709,-0.459895332,0.290879453,25,17.60254552,3,3.772126305,-0.772126305,4.481246851,0.064465504,0.150885052,0.026443587,-0.030885052,MTL,2821,B,0.374335342,0.034030486,0.034030486,0.024131717,-0.015650462,0.009898769,0.850762141,0.102091457,0.12836729,-0.026275833,0.152499007,878,972,Lovitz 2018
Thomas,McNamara,Thomas McNamara,NYC,2015,1396,A,23,11,20.8543934,0.086956522,5,2.843,0.903329388,2.156896281,16,19.90563371,2,1.627001757,0.372998243,4.470105476,0.123613205,0.10168761,0.093778099,0.02331239,NYC,1396,A,1.581661891,0.756446991,0.343839542,0.195514296,0.062120073,0.148325246,1.100286533,0.137535817,0.111885508,0.025650309,0.307399804,1528,1670,McNamara 2015
Justin,Morrow,Justin Morrow,TOR,2018,1894,B,8,4,16.50445244,0.5,1,1.951,-0.902650128,-0.951054173,19,16.98408977,3,2.50486766,0.49513234,4.455921833,0.243881772,0.13183514,-0.118881772,0.026059597,TOR,1894,B,0.405491024,0.202745512,0.050686378,0.098891869,-0.045752066,-0.048205491,0.963041183,0.152059134,0.126962669,0.025096465,0.225854539,1386,1117,Morrow 2018
Eric,Ayuk Mbu,Eric Ayuk Mbu,PHI,2015,1402,A,15,5,17.45172557,0.2,2,1.729,-0.058958011,0.27075519,12,13.36944881,2,2.715488361,-0.715488361,4.444733171,0.115282987,0.226290697,0.018050346,-0.05962403,PHI,1402,A,1.027104137,0.342368046,0.136947218,0.118407633,-0.004037068,0.018539585,0.82168331,0.136947218,0.185939289,-0.04899207,0.304346922,1324,1334,Mbu 2015
Alvas,Powell,Alvas Powell,POR,2018,2195,D,25,8,21.14578559,0.44,2,2.478,-1.054072999,-0.478052521,13,16.7328446,2,1.961849162,0.038150838,4.439901682,0.099122101,0.150911474,-0.019122101,0.00293468,POR,2195,D,1.093394077,0.349886105,0.087471526,0.108379518,-0.046100687,-0.020907992,0.56856492,0.087471526,0.08580297,0.001668556,0.194182488,1482,1467,Powell 2018
Jordan,Hamilton,Jordan Hamilton,TOR,2016,951,F,20,12,16.25589721,0.15,3,2.784,-0.354503692,0.21586762,15,24.04546649,1,1.633210859,-0.633210859,4.417343239,0.139206619,0.108880724,0.010793381,-0.042214057,TOR,951,F,2.018927445,1.211356467,0.302839117,0.281048064,-0.035785862,0.021791053,1.514195584,0.100946372,0.164866711,-0.063920339,0.445914775,1520,1531,Hamilton 2016
Sean,Davis,Sean Davis,NYRB,2018,2736,M,8,3,26.61571037,0.375,0,0.447,-0.291001528,-0.447211835,43,17.09365866,4,3.944259103,0.055740897,4.391470938,0.055901479,0.091726956,-0.055901479,0.0012963,NYRB,2736,M,0.280701754,0.105263158,0,0.015691643,-0.01021058,-0.015691643,1.50877193,0.140350877,0.138395056,0.001955821,0.1540867,703,675,Davis 2018
Maurice,Edu,Maurice Edu,PHI,2015,2089,D,22,4,18.79751833,0.409090909,1,3.353,-1.642887422,-2.352549853,10,20.27554377,1,1.014336778,-0.014336778,4.366886631,0.15238863,0.101433678,-0.106934084,-0.001433678,PHI,2089,D,1.011010053,0.18382001,0.045955002,0.154066437,-0.075498895,-0.108111434,0.459550024,0.045955002,0.046613849,-0.000658847,0.200680286,1585,946,Edu 2015
Michael,Bradley,Michael Bradley,TOR,2018,3034,M,13,3,27.39494858,0.615384615,0,0.568,-0.304811991,-0.568496848,39,20.95770198,2,3.781874396,-1.781874396,4.350371243,0.043730527,0.096971138,-0.043730527,-0.045689087,TOR,3034,M,0.411338167,0.094924192,0,0.017988035,-0.009644677,-0.017988035,1.234014502,0.063282795,0.119663791,-0.056380996,0.137651826,796,649,Bradley 2018
Andrew,Wenger,Andrew Wenger,HOU,2018,1846,B,15,7,15.50114933,0.266666667,2,2.95,0.691630745,-0.950352311,8,15.69459411,1,1.390844992,-0.390844992,4.341197303,0.196690154,0.173855624,-0.063356821,-0.048855624,HOU,1846,B,0.780065005,0.364030336,0.104008667,0.153431106,0.035967796,-0.049422439,0.41603467,0.052004334,0.072329967,-0.020325633,0.225761073,1543,1290,Wenger 2018
